1437157558845,196,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55682,1,1,85
1437157566094,56,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55661,1,1,2
1437157573190,45,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55662,1,1,2
1437157580272,47,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55699,1,1,2
1437157587354,43,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55667,1,1,2
1437157594430,42,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55726,1,1,2
1437157601503,43,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55798,1,1,2
1437157608577,39,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55677,1,1,2
1437157615644,43,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55691,1,1,2
1437157622712,43,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55694,1,1,2
1437157629781,43,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55562,1,1,1
1437157636848,32,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55727,1,1,1
1437157643901,30,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55698,1,1,2
1437157650952,34,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55758,1,1,2
1437157658007,37,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55678,1,1,2
1437157665070,38,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55683,1,1,2
1437157672130,37,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55687,1,1,1
1437157679189,35,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55702,1,1,2
1437157686244,34,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55736,1,1,2
1437157693296,30,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55728,1,1,2
1437157700346,31,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55715,1,1,2
1437157707394,31,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55717,1,1,1
1437157714441,27,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55649,1,1,2
1437157721486,29,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55733,1,1,1
1437157728532,30,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55748,1,1,2
1437157735579,38,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55758,1,1,2
1437157742633,30,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55675,1,1,2
1437157749679,29,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55792,1,1,2
1437157756724,27,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55719,1,1,2
1437157763768,25,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55709,1,1,2
1437157770809,40,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55755,1,1,2
1437157777865,27,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55697,1,1,2
1437157784905,26,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55677,1,1,2
1437157791947,24,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55684,1,1,1
1437157798988,23,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55757,1,1,1
1437157806027,24,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55653,1,1,2
1437157813066,35,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55687,1,1,2
1437157820116,25,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55798,1,1,1
1437157827157,25,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55644,1,1,2
1437157834198,25,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55738,1,1,2
1437157841238,25,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55702,1,1,2
1437157848277,25,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55703,1,1,2
1437157855317,23,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55781,1,1,1
1437157862356,26,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55699,1,1,2
1437157869398,24,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55745,1,1,1
1437157876436,32,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55731,1,1,1
1437157883490,22,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55694,1,1,2
1437157890528,24,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55676,1,1,1
1437157897567,22,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55621,1,1,2
1437157904602,25,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55670,1,1,2
1437157911641,22,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55673,1,1,2
1437157918677,25,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55671,1,1,2
1437157925717,20,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55671,1,1,2
1437157932752,24,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55721,1,1,1
1437157939792,45,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55703,1,1,2
1437157946850,26,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55756,1,1,2
1437157953889,20,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55665,1,1,2
1437157960923,25,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55702,1,1,2
1437157967961,23,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55752,1,1,2
1437157974996,22,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55679,1,1,1
1437157982032,24,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55614,1,1,2
1437157989070,22,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55713,1,1,2
1437157996105,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55752,1,1,1
1437158003135,20,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55703,1,1,2
1437158010167,21,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55690,1,1,2
1437158017202,21,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55741,1,1,1
1437158024235,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55685,1,1,1
1437158031265,21,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55717,1,1,2
1437158038310,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55678,1,1,1
1437158045343,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55781,1,1,1
1437158052374,23,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55693,1,1,1
1437158059406,20,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55765,1,1,2
1437158066437,21,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55693,1,1,2
1437158073469,20,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55689,1,1,2
1437158080502,20,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55760,1,1,2
1437158087533,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55703,1,1,1
1437158094561,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55709,1,1,2
1437158101591,20,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55660,1,1,1
1437158108624,21,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55682,1,1,1
1437158115656,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55655,1,1,1
1437158122686,21,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55756,1,1,1
1437158129717,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55593,1,1,2
1437158136747,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55693,1,1,1
1437158143777,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55727,1,1,1
1437158150806,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55760,1,1,1
1437158157834,20,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55688,1,1,2
1437158164864,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55702,1,1,2
1437158171894,20,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55652,1,1,2
1437158178924,20,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55695,1,1,2
1437158185953,15,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55675,1,1,2
1437158192979,21,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55825,1,1,2
1437158200011,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55657,1,1,2
1437158207040,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55612,1,1,2
1437158214069,22,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55685,1,1,1
1437158221102,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55617,1,1,1
1437158228132,23,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55660,1,1,2
1437158235166,20,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55653,1,1,2
1437158242196,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55651,1,1,2
1437158249224,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55623,1,1,2
1437158256253,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55747,1,1,1
1437158263284,23,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55703,1,1,4
1437158270318,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55761,1,1,1
1437158277346,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55695,1,1,2
1437158284374,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55694,1,1,2
1437158291404,26,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55671,1,1,2
1437158298445,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55683,1,1,1
1437158305474,17,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55695,1,1,2
1437158312500,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55717,1,1,2
1437158319531,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55651,1,1,1
1437158326561,20,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55627,1,1,2
1437158333591,20,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55605,1,1,2
1437158340620,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55666,1,1,1
1437158347650,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55680,1,1,2
1437158354680,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55609,1,1,2
1437158361709,15,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55651,1,1,1
1437158368734,21,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55713,1,1,2
1437158375763,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55680,1,1,2
1437158382791,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55737,1,1,2
1437158389820,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55680,1,1,1
1437158396847,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55736,1,1,2
1437158403874,21,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55665,1,1,2
1437158410906,20,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55696,1,1,2
1437158417935,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55730,1,1,2
1437158424962,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55698,1,1,1
1437158431990,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55726,1,1,2
1437158439019,20,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55659,1,1,2
1437158446049,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55659,1,1,1
1437158453076,21,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55726,1,1,2
1437158460105,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55791,1,1,2
1437158467133,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55704,1,1,1
1437158474162,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55755,1,1,1
1437158481190,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55694,1,1,1
1437158488216,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55689,1,1,1
1437158495243,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55678,1,1,1
1437158502272,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55728,1,1,1
1437158509299,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55714,1,1,1
1437158516326,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55683,1,1,1
1437158523353,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55707,1,1,1
1437158530383,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55685,1,1,1
1437158537411,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55739,1,1,1
1437158544438,22,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55666,1,1,2
1437158551468,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55729,1,1,1
1437158558496,21,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55678,1,1,4
1437158565526,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55659,1,1,2
1437158572553,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55719,1,1,2
1437158579579,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55718,1,1,1
1437158586606,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55709,1,1,1
1437158593633,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55676,1,1,1
1437158600661,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55696,1,1,2
1437158607688,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55632,1,1,2
1437158614715,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55675,1,1,1
1437158621743,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55659,1,1,2
1437158628771,17,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55767,1,1,1
1437158635797,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55637,1,1,2
1437158642824,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55633,1,1,1
1437158649849,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55660,1,1,2
1437158656877,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55665,1,1,2
1437158663904,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55661,1,1,2
1437158670931,16,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55764,1,1,1
1437158677956,17,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55717,1,1,1
1437158684982,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55696,1,1,1
1437158692011,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55739,1,1,2
1437158699038,17,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55636,1,1,2
1437158706070,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55683,1,1,2
1437158713099,17,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55627,1,1,2
1437158720126,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55584,1,1,1
1437158727153,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55638,1,1,1
1437158734179,17,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55713,1,1,1
1437158741205,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55621,1,1,2
1437158748232,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55696,1,1,2
1437158755260,23,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55689,1,1,1
1437158762292,14,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55717,1,1,1
1437158769314,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55740,1,1,2
1437158776341,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55662,1,1,2
1437158783368,17,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55656,1,1,2
1437158790393,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55690,1,1,2
1437158797420,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55649,1,1,2
1437158804446,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55647,1,1,2
1437158811473,17,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55657,1,1,2
1437158818499,17,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55684,1,1,1
1437158825524,21,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55793,1,1,1
1437158832554,16,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55662,1,1,1
1437158839579,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55710,1,1,2
1437158846606,17,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55745,1,1,1
1437158853631,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55701,1,1,1
1437158860657,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55682,1,1,1
1437158867684,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55627,1,1,1
1437158874711,17,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55696,1,1,1
1437158881736,16,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55707,1,1,1
1437158888760,17,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55709,1,1,2
1437158895784,20,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55705,1,1,2
1437158902812,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55739,1,1,1
1437158909839,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55689,1,1,2
1437158916866,17,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55692,1,1,1
1437158923891,16,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55629,1,1,1
1437158930915,17,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55662,1,1,1
1437158937941,17,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55769,1,1,2
1437158944966,15,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55716,1,1,1
1437158951990,17,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55630,1,1,1
1437158959014,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55762,1,1,2
1437158966042,20,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55728,1,1,3
1437158973070,17,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55672,1,1,1
1437158980095,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55741,1,1,2
1437158987120,17,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55746,1,1,1
1437158994144,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55701,1,1,2
1437159001172,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55556,1,1,2
1437159008200,17,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55729,1,1,1
1437159015224,16,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55747,1,1,1
1437159022248,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55756,1,1,2
1437159029274,16,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55687,1,1,2
1437159036298,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55628,1,1,1
1437159043324,16,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55724,1,1,2
1437159050347,21,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55698,1,1,2
1437159057384,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55736,1,1,2
1437159064411,16,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55654,1,1,1
1437159071436,17,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55714,1,1,1
1437159078460,16,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55688,1,1,2
1437159085483,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55619,1,1,2
1437159092510,17,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55766,1,1,2
1437159099536,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55740,1,1,2
1437159106561,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55792,1,1,2
1437159113587,17,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55747,1,1,1
1437159120612,13,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55562,1,1,1
1437159127634,16,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55704,1,1,2
1437159134658,17,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55675,1,1,1
1437159141683,14,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55726,1,1,1
1437159148703,17,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55743,1,1,2
1437159155729,16,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55645,1,1,1
1437159162753,16,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55653,1,1,1
1437159169777,16,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55664,1,1,1
1437159176800,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55665,1,1,2
1437159183825,17,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55684,1,1,2
1437159190854,17,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55743,1,1,2
1437159197878,16,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55658,1,1,2
1437159204901,16,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55697,1,1,1
1437159211925,19,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55686,1,1,1
1437159218953,17,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55677,1,1,1
1437159225978,17,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55717,1,1,1
1437159233003,16,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55760,1,1,1
1437159240026,15,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55628,1,1,1
1437159247049,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55661,1,1,2
1437159254076,17,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55674,1,1,2
1437159261100,16,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55686,1,1,2
1437159268123,16,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55687,1,1,2
1437159275146,16,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55731,1,1,2
1437159282170,16,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55705,1,1,1
1437159289195,17,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55646,1,1,2
1437159296220,16,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55603,1,1,1
1437159303243,16,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55660,1,1,1
1437159310268,16,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55695,1,1,1
1437159317292,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55730,1,1,2
1437159324318,16,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55627,1,1,1
1437159331341,18,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55701,1,1,2
1437159338366,16,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55679,1,1,2
1437159345390,16,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55583,1,1,2
1437159352414,16,/,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,55723,1,1,1
